age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,risk_level
0.1428571428571428,1.0,0.5903614457831325,0.3194444444444444,0.1111111111111111,0.0,0.6477272727272727,0.41176470588235287,0.0,0.5,0.5,0.0,0.6666666666666665,0.0,2
1.0,0.0,0.1325301204819277,0.5694444444444444,0.25925925925925924,1.0,0.7727272727272727,0.8529411764705881,0.0,1.0,0.0,0.5,0.0,0.0,0
0.4285714285714284,0.0,0.24096385542168672,0.0,0.16666666666666666,1.0,0.5863636363636364,0.338235294117647,0.0,0.6666666666666666,0.0,0.0,0.1111111111111111,0.0,1
0.7142857142857144,0.5,0.5903614457831325,0.5972222222222222,0.611111111111111,0.0,0.42500000000000004,0.8529411764705881,0.0,0.16666666666666666,0.5,0.0,0.1111111111111111,1.0,1
0.7142857142857144,0.5,0.24096385542168672,0.11111111111111112,0.09259259259259259,0.0,0.6318181818181818,0.4852941176470588,0.5,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,1
0.1428571428571428,0.5,0.38554216867469876,0.3055555555555556,0.5185185185185185,1.0,0.7295454545454543,0.23529411764705882,0.0,0.8333333333333333,0.0,0.0,0.2222222222222222,0.0,1
1.0,0.5,0.5180722891566264,0.2777777777777778,0.5185185185185185,1.0,0.5090909090909093,0.7205882352941175,0.5,0.8333333333333333,0.5,1.0,0.2222222222222222,1.0,2
0.4285714285714284,0.0,0.24096385542168672,0.4444444444444445,0.7037037037037036,1.0,0.6045454545454545,0.5147058823529411,1.0,1.0,0.5,1.0,1.0,1.0,2
0.5714285714285716,0.0,0.4457831325301205,0.08333333333333333,0.24074074074074073,0.0,0.4454545454545453,0.6323529411764706,0.0,0.3333333333333333,1.0,0.0,0.4444444444444445,0.0,1
0.0,1.0,0.18072289156626503,0.4305555555555556,0.48148148148148145,1.0,0.9136363636363638,0.7058823529411764,0.0,0.6666666666666666,0.0,0.0,0.2222222222222222,1.0,1
0.4285714285714284,1.0,0.3132530120481927,0.6805555555555556,0.7962962962962962,0.0,0.593181818181818,0.5441176470588236,0.5,0.5,0.0,0.5,0.6666666666666665,0.0,1
0.1428571428571428,0.0,0.48192771084337344,0.125,0.20370370370370372,0.0,0.9886363636363635,0.3823529411764705,1.0,0.3333333333333333,0.5,0.0,0.4444444444444445,0.0,1
0.7142857142857144,0.0,0.1325301204819277,0.37500000000000006,0.018518518518518517,0.0,1.0000000000000002,0.6617647058823528,0.0,0.16666666666666666,0.5,0.5,0.3333333333333333,0.0,1
0.5714285714285716,0.0,0.5060240963855421,0.2361111111111111,0.0,1.0,0.6409090909090911,0.4852941176470588,0.5,0.16666666666666666,0.0,0.0,0.2222222222222222,0.0,1
0.4285714285714284,0.0,0.4216867469879518,0.4166666666666667,0.48148148148148145,0.0,0.4295454545454547,0.6029411764705881,0.0,0.5,0.5,0.5,0.3333333333333333,0.0,1
0.0,0.5,0.5180722891566264,0.3472222222222222,0.0,1.0,0.18409090909090908,0.10294117647058815,0.5,0.0,0.5,0.0,0.1111111111111111,0.0,1
0.0,0.5,0.45783132530120474,0.2361111111111111,0.25925925925925924,0.0,0.32499999999999996,0.5588235294117647,1.0,0.0,0.0,0.5,0.0,0.0,1
0.2857142857142856,0.5,0.6626506024096385,0.4305555555555556,0.4259259259259259,0.0,0.34772727272727266,0.3676470588235294,0.5,0.16666666666666666,0.5,0.0,0.2222222222222222,0.0,2
0.2857142857142856,0.0,0.4457831325301205,0.6527777777777778,0.37037037037037035,0.0,0.9727272727272729,0.7794117647058822,0.5,1.0,0.0,0.5,0.1111111111111111,0.0,1
0.8571428571428572,0.0,0.34939759036144574,0.3194444444444444,0.4259259259259259,0.0,0.6863636363636365,0.588235294117647,0.5,1.0,0.0,0.0,0.0,0.0,1
0.1428571428571428,0.5,0.4457831325301205,0.4722222222222222,0.37037037037037035,0.0,0.7477272727272728,0.5294117647058822,0.0,0.5,0.5,1.0,0.0,1.0,1
1.0,0.0,0.5180722891566264,0.125,0.5925925925925926,0.0,0.15454545454545454,0.5735294117647058,1.0,0.0,0.0,0.5,0.1111111111111111,0.0,1
0.4285714285714284,0.0,0.4337349397590361,0.19444444444444445,0.14814814814814814,0.0,0.38636363636363646,0.30882352941176466,0.5,0.6666666666666666,0.5,1.0,0.8888888888888888,0.0,2
0.4285714285714284,0.5,0.4337349397590361,0.4305555555555556,0.20370370370370372,0.0,0.8613636363636366,0.7647058823529411,0.0,0.16666666666666666,0.0,0.0,0.4444444444444445,1.0,2
1.0,0.5,0.28915662650602403,0.5972222222222222,0.18518518518518517,0.0,0.7250000000000003,0.838235294117647,1.0,0.8333333333333333,0.5,0.0,0.8888888888888888,1.0,1
0.8571428571428572,0.0,0.3012048192771084,0.4027777777777778,0.5,0.0,0.625,0.5588235294117647,0.5,0.6666666666666666,0.5,0.5,0.7777777777777777,1.0,1
0.7142857142857144,0.0,0.16867469879518068,0.2916666666666667,0.5185185185185185,0.0,0.7863636363636364,0.7647058823529411,0.0,0.5,0.0,0.5,0.5555555555555556,0.0,1
0.7142857142857144,0.0,0.7349397590361445,0.3472222222222222,0.4259259259259259,0.0,1.0000000000000002,0.3823529411764705,1.0,0.8333333333333333,0.5,0.0,0.0,0.0,2
0.8571428571428572,0.0,0.19277108433734938,0.1388888888888889,0.5740740740740741,0.0,0.6090909090909091,0.338235294117647,0.0,0.6666666666666666,1.0,0.5,1.0,1.0,1
0.7142857142857144,0.0,0.3012048192771084,0.4444444444444445,0.09259259259259259,0.0,0.675,0.4852941176470588,1.0,0.0,0.5,0.0,0.4444444444444445,0.0,1
0.2857142857142856,0.0,0.28915662650602403,0.5,0.6666666666666666,0.0,0.7022727272727274,0.5588235294117647,0.0,1.0,0.5,0.0,0.0,0.0,0
0.4285714285714284,0.0,0.5783132530120481,0.2777777777777778,0.6481481481481481,0.0,1.0000000000000002,0.41176470588235287,0.5,0.0,0.0,0.5,0.6666666666666665,1.0,1
0.8571428571428572,0.0,0.37349397590361444,0.2638888888888889,0.48148148148148145,1.0,0.18181818181818188,0.5735294117647058,0.0,0.8333333333333333,0.5,0.5,1.0,0.0,1
0.4285714285714284,0.5,0.6506024096385542,0.3888888888888889,0.7037037037037036,0.0,0.8136363636363637,0.5441176470588236,0.5,0.3333333333333333,0.5,0.5,0.7777777777777777,0.0,2
1.0,0.5,0.3012048192771084,0.2777777777777778,0.0,0.0,0.6340909090909093,0.30882352941176466,0.5,1.0,0.0,0.0,0.7777777777777777,0.0,1
0.0,0.5,0.4698795180722891,0.3333333333333333,0.2222222222222222,0.0,0.7886363636363638,0.5735294117647058,0.5,0.16666666666666666,0.0,0.0,0.6666666666666665,1.0,2
0.2857142857142856,0.0,0.2650602409638554,0.6944444444444444,0.18518518518518517,0.0,0.5090909090909093,0.6323529411764706,1.0,0.8333333333333333,1.0,0.0,0.1111111111111111,1.0,0
0.5714285714285716,0.0,0.8072289156626505,0.3055555555555556,0.48148148148148145,0.0,0.6477272727272727,0.5147058823529411,0.5,0.5,1.0,0.0,0.4444444444444445,1.0,2
0.2857142857142856,0.0,0.2048192771084337,0.2916666666666667,0.1111111111111111,1.0,0.8204545454545455,0.6911764705882353,0.0,0.16666666666666666,0.5,0.0,0.3333333333333333,0.0,1
0.8571428571428572,0.5,0.48192771084337344,0.2361111111111111,0.48148148148148145,0.0,1.0000000000000002,0.2647058823529412,0.0,0.6666666666666666,0.0,0.5,0.4444444444444445,0.0,1
0.5714285714285716,0.5,0.5421686746987951,0.4722222222222222,0.611111111111111,1.0,0.843181818181818,0.5735294117647058,0.5,1.0,0.5,0.5,1.0,0.0,2
0.0,0.5,0.49397590361445776,0.3194444444444444,0.48148148148148145,1.0,0.46590909090909105,0.2794117647058823,0.0,0.5,0.0,0.0,0.8888888888888888,0.0,2
0.8571428571428572,0.5,0.38554216867469876,0.2361111111111111,0.3888888888888889,0.0,0.5636363636363637,0.29411764705882354,0.5,0.5,0.5,1.0,0.3333333333333333,1.0,1
0.1428571428571428,0.0,0.3975903614457831,0.5694444444444444,0.12962962962962962,0.0,0.5568181818181819,0.3676470588235294,1.0,0.0,1.0,0.5,0.7777777777777777,0.0,1
0.4285714285714284,0.5,0.4337349397590361,0.5833333333333334,0.16666666666666666,0.0,0.25,0.3235294117647059,0.5,0.6666666666666666,0.0,0.0,0.7777777777777777,0.0,1
0.0,0.5,0.3975903614457831,0.25,0.5925925925925926,0.0,0.5840909090909092,0.3823529411764705,1.0,0.0,1.0,0.5,0.1111111111111111,0.0,1
0.4285714285714284,0.0,0.5903614457831325,0.041666666666666664,0.5,1.0,0.825,0.44117647058823534,0.5,0.0,0.0,1.0,0.5555555555555556,0.0,2
0.7142857142857144,0.5,0.8192771084337348,0.513888888888889,0.3333333333333333,0.0,0.37045454545454537,0.6323529411764706,1.0,1.0,1.0,0.0,0.4444444444444445,0.0,2
0.1428571428571428,0.0,0.3253012048192771,0.2361111111111111,0.24074074074074073,0.0,0.8977272727272727,0.4264705882352941,1.0,0.3333333333333333,0.0,0.5,0.1111111111111111,1.0,1
0.1428571428571428,0.0,0.16867469879518068,0.4722222222222222,0.0,0.0,0.7704545454545457,0.20588235294117635,0.0,0.0,0.5,1.0,1.0,1.0,1
0.0,0.5,0.4096385542168674,0.01388888888888889,0.1111111111111111,0.0,0.4931818181818184,0.6911764705882353,0.0,0.16666666666666666,0.5,0.0,0.3333333333333333,1.0,2
0.1428571428571428,0.0,0.891566265060241,0.5,0.7222222222222222,0.0,0.6272727272727272,0.338235294117647,0.0,0.5,0.5,0.0,0.6666666666666665,1.0,2
0.5714285714285716,0.0,0.2771084337349397,0.1388888888888889,0.07407407407407407,0.0,1.0000000000000002,0.4705882352941177,0.0,1.0,0.5,0.5,0.0,0.0,1
0.1428571428571428,0.0,0.7228915662650601,0.4722222222222222,0.37037037037037035,1.0,0.825,0.5588235294117647,0.0,0.0,0.0,0.5,0.8888888888888888,1.0,2
0.4285714285714284,0.5,0.7228915662650601,0.3472222222222222,0.537037037037037,0.0,0.6613636363636364,0.5147058823529411,1.0,0.8333333333333333,0.0,0.0,1.0,1.0,2
0.4285714285714284,0.0,0.3253012048192771,0.19444444444444445,0.07407407407407407,0.0,0.6045454545454545,0.6764705882352939,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,1
0.8571428571428572,0.0,0.5301204819277108,0.2777777777777778,0.37037037037037035,1.0,0.6772727272727272,0.5735294117647058,0.5,0.6666666666666666,1.0,0.5,0.4444444444444445,0.0,2
0.4285714285714284,0.5,0.7108433734939759,0.4583333333333333,0.5185185185185185,1.0,0.5431818181818184,0.338235294117647,0.5,0.5,1.0,0.0,0.6666666666666665,0.0,2
0.8571428571428572,0.5,0.34939759036144574,0.36111111111111116,0.3333333333333333,0.0,0.18181818181818188,0.8676470588235292,0.5,1.0,0.5,0.5,0.7777777777777777,0.0,1
0.4285714285714284,1.0,0.38554216867469876,0.4444444444444445,0.9259259259259258,0.0,1.0000000000000002,0.5147058823529411,0.5,0.8333333333333333,0.5,1.0,0.1111111111111111,0.0,1
0.5714285714285716,0.0,0.3132530120481927,0.6805555555555556,0.0,1.0,0.6954545454545453,0.45588235294117646,0.0,1.0,0.5,1.0,0.3333333333333333,0.0,1
1.0,0.5,0.24096385542168672,0.08333333333333333,0.5555555555555556,0.0,0.7500000000000002,0.6617647058823528,1.0,1.0,0.5,0.5,0.1111111111111111,1.0,1
0.8571428571428572,0.0,0.3012048192771084,0.6111111111111112,0.2962962962962963,0.0,0.6454545454545457,0.5294117647058822,0.0,0.8333333333333333,0.0,0.0,0.3333333333333333,0.0,1
0.2857142857142856,0.5,0.2048192771084337,0.36111111111111116,0.48148148148148145,0.0,0.49090909090909074,0.5588235294117647,0.5,0.6666666666666666,0.0,0.5,0.5555555555555556,0.0,1
0.7142857142857144,0.5,0.4337349397590361,0.19444444444444445,0.4259259259259259,0.0,0.615909090909091,0.9264705882352942,0.5,0.8333333333333333,0.0,1.0,0.5555555555555556,0.0,2
0.0,0.5,0.2771084337349397,0.125,0.18518518518518517,0.0,0.2954545454545454,0.44117647058823534,0.0,0.16666666666666666,1.0,0.0,0.1111111111111111,1.0,0
0.4285714285714284,0.5,0.4698795180722891,0.3194444444444444,0.3888888888888889,0.0,1.0000000000000002,0.4264705882352941,1.0,1.0,0.0,0.5,0.3333333333333333,0.0,1
0.1428571428571428,0.5,0.14457831325301201,0.5,0.0,0.0,0.37954545454545463,0.49999999999999994,1.0,0.6666666666666666,0.5,0.0,0.3333333333333333,1.0,0
1.0,0.5,0.48192771084337344,0.3194444444444444,0.4629629629629629,0.0,0.42500000000000004,0.6764705882352939,0.0,1.0,0.0,0.5,0.0,0.0,2
0.4285714285714284,0.0,0.5783132530120481,0.5972222222222222,0.3888888888888889,0.0,0.5590909090909091,0.2205882352941177,0.0,0.8333333333333333,0.5,0.0,0.1111111111111111,0.0,1
0.1428571428571428,0.5,0.06024096385542168,0.11111111111111112,0.4629629629629629,1.0,0.9522727272727274,0.1323529411764705,1.0,0.6666666666666666,0.5,0.5,0.2222222222222222,0.0,0
0.7142857142857144,0.5,0.49397590361445776,0.3472222222222222,0.5555555555555556,0.0,0.6613636363636364,0.3823529411764705,0.5,0.6666666666666666,0.5,0.5,0.4444444444444445,0.0,1
0.7142857142857144,0.0,0.6385542168674698,0.1388888888888889,0.40740740740740744,0.0,0.3772727272727272,0.19117647058823523,0.0,0.0,0.5,0.0,0.7777777777777777,0.0,2
0.7142857142857144,0.5,0.2048192771084337,0.4027777777777778,0.37037037037037035,0.0,0.9431818181818181,0.41176470588235287,0.5,0.0,0.5,0.5,0.5555555555555556,0.0,1
0.1428571428571428,0.0,0.7228915662650601,0.5,0.14814814814814814,0.0,0.825,0.5735294117647058,0.5,0.0,0.5,0.5,0.2222222222222222,0.0,2
0.4285714285714284,0.5,0.49397590361445776,0.2777777777777778,0.18518518518518517,0.0,0.781818181818182,0.3235294117647059,0.5,0.8333333333333333,0.0,0.0,0.5555555555555556,0.0,2
0.7142857142857144,0.5,0.28915662650602403,0.0,0.5740740740740741,0.0,0.822727272727273,0.23529411764705882,0.5,0.5,0.0,0.5,0.6666666666666665,1.0,1
0.5714285714285716,0.5,0.4096385542168674,0.37500000000000006,0.6296296296296295,0.0,1.0000000000000002,0.49999999999999994,0.5,0.16666666666666666,0.5,0.5,0.5555555555555556,0.0,1
0.8571428571428572,0.5,0.5180722891566264,0.4166666666666667,0.2777777777777778,0.0,1.0000000000000002,0.6323529411764706,0.5,0.8333333333333333,0.5,0.0,1.0,1.0,2
0.1428571428571428,0.5,0.4337349397590361,0.4166666666666667,0.3518518518518518,0.0,0.5022727272727272,0.19117647058823523,0.5,1.0,0.0,0.0,0.5555555555555556,0.0,1
0.1428571428571428,0.5,0.5180722891566264,0.5555555555555556,0.14814814814814814,0.0,1.0000000000000002,0.6323529411764706,0.0,0.0,0.5,0.0,0.0,0.0,1
0.4285714285714284,0.5,0.25301204819277107,0.16666666666666666,0.5740740740740741,0.0,0.7454545454545454,0.6323529411764706,0.5,0.6666666666666666,1.0,0.0,0.2222222222222222,0.0,1
0.1428571428571428,0.5,0.45783132530120474,0.4583333333333333,0.4629629629629629,0.0,0.7727272727272727,0.6470588235294117,0.5,0.8333333333333333,0.0,0.5,0.6666666666666665,0.0,1
0.1428571428571428,0.5,0.16867469879518068,0.5416666666666666,0.7222222222222222,1.0,0.2749999999999999,0.7058823529411764,0.5,0.6666666666666666,0.5,0.0,0.3333333333333333,1.0,0
0.7142857142857144,0.5,0.3975903614457831,0.05555555555555556,0.14814814814814814,0.0,0.6204545454545454,0.8676470588235292,0.5,1.0,0.5,0.5,0.3333333333333333,1.0,2
0.4285714285714284,0.5,0.25301204819277107,0.4027777777777778,0.25925925925925924,0.0,0.4750000000000001,0.4264705882352941,0.0,0.6666666666666666,0.5,0.0,0.6666666666666665,0.0,1
0.7142857142857144,0.0,0.28915662650602403,0.2638888888888889,0.3888888888888889,0.0,0.8477272727272729,0.49999999999999994,1.0,0.6666666666666666,0.5,0.0,0.8888888888888888,1.0,1
0.8571428571428572,0.0,0.6506024096385542,0.3333333333333333,0.4629629629629629,0.0,0.9022727272727276,0.41176470588235287,0.0,0.3333333333333333,0.5,0.5,0.1111111111111111,0.0,2
1.0,0.5,0.6144578313253011,0.4027777777777778,0.2962962962962963,0.0,0.1886363636363637,0.4852941176470588,0.0,0.5,0.0,0.0,0.8888888888888888,1.0,2
0.8571428571428572,0.0,0.5301204819277108,0.2638888888888889,0.14814814814814814,0.0,0.6545454545454545,0.75,0.5,0.16666666666666666,0.5,0.0,0.2222222222222222,0.0,2
1.0,0.0,0.22891566265060237,0.2361111111111111,0.5185185185185185,0.0,0.9136363636363638,0.25000000000000006,0.0,0.16666666666666666,0.0,1.0,0.5555555555555556,1.0,0
0.7142857142857144,0.5,0.36144578313253006,0.3472222222222222,0.48148148148148145,0.0,0.615909090909091,0.338235294117647,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1
0.8571428571428572,0.0,0.6385542168674698,0.16666666666666666,0.14814814814814814,0.0,0.825,0.7352941176470587,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,2
0.4285714285714284,0.0,0.4457831325301205,0.16666666666666666,0.611111111111111,0.0,0.7386363636363635,0.6617647058823528,1.0,0.8333333333333333,0.5,0.5,0.8888888888888888,0.0,2
0.0,0.5,0.8433734939759036,0.4583333333333333,0.5740740740740741,0.0,0.7363636363636366,0.4264705882352941,0.5,0.8333333333333333,0.5,0.0,0.5555555555555556,1.0,2
0.7142857142857144,0.5,0.49397590361445776,0.1527777777777778,0.3518518518518518,0.0,0.5977272727272727,0.6323529411764706,0.5,0.16666666666666666,0.5,0.5,0.7777777777777777,0.0,2
1.0,0.0,0.45783132530120474,0.4583333333333333,0.3518518518518518,0.0,0.38181818181818183,0.5441176470588236,1.0,0.5,0.0,0.5,0.1111111111111111,1.0,1
0.5714285714285716,0.0,0.36144578313253006,0.4305555555555556,0.4444444444444444,1.0,0.40454545454545454,0.75,0.0,0.6666666666666666,0.5,0.0,0.6666666666666665,0.0,1
1.0,0.5,0.4457831325301205,0.05555555555555556,0.16666666666666666,0.0,0.8204545454545455,0.49999999999999994,0.0,1.0,0.0,0.0,0.5555555555555556,0.0,2
0.5714285714285716,0.5,0.3975903614457831,0.2361111111111111,0.3333333333333333,0.0,0.6636363636363638,0.6617647058823528,1.0,0.0,0.5,0.5,0.1111111111111111,0.0,1
0.1428571428571428,0.5,0.5542168674698794,0.5416666666666666,0.0,0.0,0.6272727272727272,0.9558823529411764,1.0,0.5,0.5,0.5,0.1111111111111111,0.0,2
0.8571428571428572,0.0,0.5903614457831325,0.18055555555555558,0.5185185185185185,0.0,0.5636363636363637,0.588235294117647,0.5,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,2
0.5714285714285716,0.0,0.2771084337349397,0.2638888888888889,0.018518518518518517,0.0,0.5886363636363638,0.49999999999999994,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1
1.0,0.5,0.18072289156626503,0.4305555555555556,0.6481481481481481,0.0,0.8977272727272727,0.6176470588235294,0.0,0.0,0.5,0.0,0.2222222222222222,0.0,0
0.1428571428571428,0.5,0.08433734939759034,0.4722222222222222,0.25925925925925924,1.0,0.5818181818181818,0.4264705882352941,1.0,0.16666666666666666,0.5,1.0,0.7777777777777777,0.0,0
0.0,0.0,0.5180722891566264,0.3055555555555556,0.2962962962962963,0.0,0.3545454545454545,0.911764705882353,0.5,0.8333333333333333,0.0,0.5,0.6666666666666665,0.0,2
0.4285714285714284,0.5,0.21686746987951805,0.25,0.20370370370370372,0.0,0.8272727272727274,0.5147058823529411,0.5,0.0,0.5,0.5,0.1111111111111111,0.0,0
0.4285714285714284,0.5,0.036144578313253004,0.5833333333333334,0.2777777777777778,0.0,0.6136363636363638,0.44117647058823534,0.5,0.16666666666666666,0.5,0.0,0.2222222222222222,1.0,0
0.4285714285714284,0.0,0.49397590361445776,0.6388888888888888,0.6296296296296295,0.0,0.665909090909091,0.338235294117647,1.0,0.8333333333333333,0.0,0.5,1.0,0.0,2
0.5714285714285716,0.0,0.8674698795180722,0.513888888888889,0.0,0.0,1.0000000000000002,0.6764705882352939,0.5,1.0,0.5,0.5,0.8888888888888888,0.0,2
0.0,0.0,0.4216867469879518,0.36111111111111116,0.5925925925925926,1.0,0.6545454545454545,0.6323529411764706,0.0,0.8333333333333333,0.0,0.0,0.4444444444444445,1.0,1
0.5714285714285716,0.0,0.5783132530120481,0.20833333333333334,0.40740740740740744,0.0,0.7250000000000003,0.39705882352941174,0.0,0.6666666666666666,0.0,1.0,0.1111111111111111,1.0,2
0.8571428571428572,0.5,0.4337349397590361,0.20833333333333334,0.09259259259259259,0.0,0.3909090909090911,0.588235294117647,0.0,0.3333333333333333,0.0,0.5,0.2222222222222222,0.0,1
0.5714285714285716,0.5,0.4096385542168674,0.4305555555555556,0.1111111111111111,0.0,0.6090909090909091,0.2205882352941177,0.0,0.6666666666666666,0.0,0.5,0.7777777777777777,0.0,1
0.0,0.0,0.5903614457831325,0.4166666666666667,0.6666666666666666,0.0,0.7977272727272726,0.5147058823529411,0.5,0.16666666666666666,0.0,0.5,0.3333333333333333,0.0,1
0.0,0.5,0.37349397590361444,0.5833333333333334,0.14814814814814814,0.0,0.3045454545454547,0.5588235294117647,0.5,1.0,0.0,1.0,0.1111111111111111,0.0,1
0.8571428571428572,0.5,0.4698795180722891,0.4583333333333333,0.09259259259259259,0.0,0.7045454545454546,0.7794117647058822,0.0,0.5,1.0,0.0,0.1111111111111111,0.0,1
0.0,0.5,0.48192771084337344,0.09722222222222222,0.5740740740740741,0.0,0.6818181818181819,0.35294117647058815,0.5,1.0,0.5,1.0,0.5555555555555556,0.0,2
1.0,0.5,0.3012048192771084,0.5277777777777778,0.40740740740740744,0.0,0.6681818181818184,0.2647058823529412,0.5,1.0,0.5,0.5,0.7777777777777777,0.0,1
0.0,0.5,0.6024096385542168,0.18055555555555558,0.14814814814814814,0.0,0.8954545454545457,0.3235294117647059,0.5,1.0,0.0,0.5,0.6666666666666665,0.0,2
0.4285714285714284,0.5,0.38554216867469876,0.2777777777777778,0.37037037037037035,0.0,0.7340909090909091,0.25000000000000006,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,1.0,1
1.0,0.5,0.28915662650602403,0.3888888888888889,0.12962962962962962,0.0,0.9954545454545454,0.7205882352941175,0.0,0.5,0.5,0.5,0.1111111111111111,0.0,1
1.0,0.5,0.5180722891566264,0.6805555555555556,0.5555555555555556,0.0,0.4340909090909091,0.7647058823529411,0.0,0.8333333333333333,1.0,0.5,0.8888888888888888,1.0,1
0.8571428571428572,0.0,0.2650602409638554,0.8611111111111112,0.5555555555555556,0.0,0.6909090909090911,0.5441176470588236,0.5,0.16666666666666666,0.5,0.5,0.3333333333333333,0.0,0
0.2857142857142856,0.0,0.4216867469879518,0.4444444444444445,0.4444444444444444,0.0,0.6772727272727272,0.7058823529411764,1.0,0.3333333333333333,0.0,0.5,0.8888888888888888,0.0,2
0.2857142857142856,0.0,0.4216867469879518,0.3194444444444444,0.40740740740740744,0.0,0.415909090909091,0.5147058823529411,0.0,0.5,0.0,1.0,0.4444444444444445,1.0,2
0.0,0.0,0.6144578313253011,0.4305555555555556,0.6851851851851852,0.0,0.8772727272727272,0.4705882352941177,0.0,0.16666666666666666,1.0,0.5,0.6666666666666665,0.0,2
